token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix
4.0,4.0,2.439750182371333,6.0,7.0,2.9277002188455996,1.3095238095238095,1.0,0.8587947046129254,42,36,0.8571428571428571,179,7,89.95928571428573,2.2023809523809526,7.447530270364452,6.20952380952381,0.41000000000000014,2.7866666666666653,17.904761904761905,0.7142857142857143
3.2448979591836733,3.0,1.4781484867128016,6.125,3.0,5.754074643241952,1.2448979591836735,1.0,0.7431486308584949,49,42,0.8571428571428571,172,8,95.29975765306125,1.4885459183673468,6.6274283507984215,4.898979591836735,-3.0840306122448986,-1.5526530612244933,10.206632653061224,0.25
3.9245283018867925,4.0,1.901826893336476,5.888888888888889,6.0,3.494263376336975,1.330188679245283,1.0,0.7976581065633197,106,71,0.6698113207547169,457,18,88.32381551362684,2.4028930817610075,6.937597516519254,5.374423480083858,-0.0010272536687594425,2.2498113207547163,15.322851153039833,0.5555555555555556
3.3962264150943398,3.0,1.5089621904250723,7.571428571428571,8.0,4.686062704816207,1.169811320754717,1.0,0.636495388431434,53,38,0.7169811320754716,203,7,100.18396226415096,1.1666307277628043,6.868970318607317,5.292722371967655,-1.6480592991913738,0.2603773584905653,9.45822102425876,0.14285714285714285
3.3015873015873014,3.0,1.5849983289252683,5.7272727272727275,3.5,4.882080575308201,1.1111111111111112,1.0,0.3826022474029825,126,73,0.5793650793650794,459,22,107.02181818181819,-0.24525252525252306,4.347061598140703,2.6083694083694087,-3.015887445887447,-1.554920634920638,8.901875901875902,0.18181818181818182
5.146853146853147,4.0,2.828323385724898,15.88888888888889,16.0,8.986959001729419,1.5454545454545454,1.0,0.8339582314780328,143,96,0.6713286713286714,763,9,59.96232323232326,8.843030303030307,12.060818386365153,12.50940170940171,10.756122766122765,12.600559440559437,45.95881895881895,4.777777777777778
3.7586206896551726,4.0,2.0112643546783016,5.8,8.0,2.85657137141714,1.2758620689655173,1.0,0.6376980003071355,29,25,0.8620689655172413,117,5,93.01006896551725,1.727172413793106,5.683917801722854,3.699310344827586,-0.8268965517241398,1.197241379310345,19.593103448275862,0.8
4.077399380804954,4.0,2.129742942583843,11.137931034482758,9.0,7.546289967335328,1.2476780185758514,1.0,0.6099935504758063,323,157,0.48606811145510836,1399,29,89.97643962848298,3.476393722643323,7.0983637204850245,6.188918543824063,3.3435166008327073,5.517523219814237,24.141027009714957,1.4482758620689655
3.6,4.0,1.7192409585873096,4.130434782608695,3.0,3.0970441423492394,1.4105263157894736,1.0,0.9118487506403249,95,61,0.6421052631578947,377,23,83.31208237986272,2.6650800915331807,7.255503002510835,6.704805491990847,-2.4087826086956525,-1.7983157894736852,9.393592677345538,0.21739130434782608
4.066666666666666,4.0,2.4073960113690385,7.5,7.0,6.103277807866851,1.3333333333333333,1.0,0.7601169500660919,45,38,0.8444444444444444,201,6,86.42250000000001,3.068333333333335,7.793537801064561,6.555555555555556,1.4740000000000002,4.165333333333329,29.72222222222222,1.6666666666666667
3.688888888888889,3.0,1.6441441167194588,4.5,4.0,4.153311931459037,1.3777777777777778,1.0,0.8243216440440625,45,30,0.6666666666666666,186,10,85.70750000000002,2.422777777777778,6.742157984588678,5.355555555555556,-1.8053333333333335,-0.6871111111111095,8.944444444444445,0.2
3.8181818181818183,3.0,2.630872023361415,8.8,6.0,6.3999999999999995,1.3863636363636365,1.0,0.7750633138627243,44,32,0.7272727272727273,188,5,80.61663636363639,4.201090909090912,9.3871,8.974545454545455,0.9536363636363632,3.2872727272727253,22.436363636363637,1.2
3.3142857142857145,3.0,2.0392075291491976,4.375,1.5,4.948168853222372,1.3428571428571427,1.0,0.8599952539024236,35,30,0.8571428571428571,133,8,88.78866071428573,1.9619642857142843,6.6274283507984215,5.178571428571429,-3.6322142857142836,-3.0777142857142863,10.089285714285715,0.25
4.1328125,4.0,1.9460340027460337,5.333333333333333,4.0,3.324989557210001,1.4609375,1.0,0.9005410157753783,128,90,0.703125,586,24,77.82635416666669,3.7290625000000013,7.492282038375204,6.508333333333333,0.7022135416666693,2.9509374999999984,14.708333333333332,0.5
4.127659574468085,4.0,1.94189007814547,6.714285714285714,7.0,3.4106675389466634,1.2765957446808511,1.0,0.674840490517179,47,41,0.8723404255319149,211,7,92.02000000000001,2.0924012158054737,6.18269132825596,4.387841945288755,1.3684194528875402,4.062127659574465,17.35258358662614,0.7142857142857143
3.8541666666666665,4.0,2.101483437690835,8.0,8.0,5.0,1.3333333333333333,1.0,0.7168604389202189,48,38,0.7916666666666666,205,6,85.91500000000002,3.2633333333333354,7.168621630094336,5.7,0.7231249999999996,3.162499999999998,20.5,1.0
4.0,4.0,2.06007340622231,10.25,10.5,4.322904116447646,1.2926829268292683,1.0,0.6341463414634145,41,36,0.8780487804878049,175,4,87.07027439024391,3.6611585365853685,7.168621630094336,6.051219512195122,2.535,4.832195121951219,22.445121951219512,1.25
4.111111111111111,4.0,2.23330569358242,9.0,9.0,0.0,1.1111111111111112,1.0,0.3142696805273545,9,9,1.0,39,1,103.70000000000002,1.0311111111111124,,3.6,2.43333333333333,5.084444444444443,20.11111111111111,1.0
3.7606382978723403,4.0,1.9188714593953942,5.875,5.5,4.574043615882997,1.3563829787234043,1.0,0.8092626681697698,188,108,0.574468085106383,785,32,86.12187500000002,2.706569148936172,7.168621630094336,5.754255319148936,-0.7798936170212762,1.2742553191489314,14.38563829787234,0.5
3.5238095238095237,3.0,1.8546992470619474,8.4,11.0,3.8781438859330635,1.1904761904761905,1.0,0.5870870479018073,42,36,0.8571428571428571,170,5,97.59471428571429,1.733619047619051,6.742157984588678,5.2647619047619045,-0.6328571428571443,1.3961904761904762,17.923809523809524,0.8
4.327014218009479,4.0,2.065785391602438,16.23076923076923,17.0,6.0019720625018955,1.2654028436018958,1.0,0.657214575960145,211,122,0.5781990521327014,957,13,83.30768866204888,5.67175355450237,9.466822959209587,9.525483047757929,7.0656215822092605,7.8191469194312795,28.553044112285818,2.0
3.96,4.0,2.235710177997139,8.333333333333334,8.0,5.9066817155564495,1.24,1.0,0.6183849933496123,50,39,0.78,211,6,93.47266666666667,2.2920000000000016,7.168621630094336,5.733333333333334,1.3882666666666665,3.9328000000000003,20.333333333333336,1.0
3.4318181818181817,3.0,1.4832048726372484,5.5,3.5,5.0,1.1590909090909092,1.0,0.5197543920922397,44,35,0.7954545454545454,167,8,103.19340909090909,0.23227272727272918,5.148860815047168,3.1090909090909093,-2.516136363636363,-1.0027272727272738,10.045454545454547,0.25
4.166666666666667,4.0,1.8272626764887658,7.5,6.5,5.678908345800274,1.3333333333333333,1.0,0.6497862896539309,30,28,0.9333333333333333,132,4,86.42250000000001,3.068333333333335,5.985473137389441,4.333333333333334,1.9450000000000003,4.753333333333334,24.166666666666664,1.25
4.27027027027027,4.0,2.2499086906235037,5.842105263157895,5.0,4.486977154936235,1.5405405405405406,1.0,0.9752226244685791,111,81,0.7297297297297297,504,19,70.57553342816502,4.866799431009959,8.532816995589336,8.462968231389283,1.6040256045519214,4.2425225225225205,21.157420578473207,0.8947368421052632
3.5625,3.0,1.7784151418233782,8.0,8.5,3.9157800414902435,1.1875,1.0,0.5266343608235224,48,40,0.8333333333333334,191,6,98.25250000000001,1.5425000000000004,5.46131890053228,4.033333333333333,-0.6506250000000016,1.447499999999998,18.416666666666668,0.8333333333333334
4.093457943925234,4.0,1.940867472883377,5.944444444444445,3.5,5.125884446417485,1.4205607476635513,1.0,0.8758161286306243,107,76,0.7102803738317757,474,18,80.62194963655247,3.4909501557632403,7.3871296695380915,6.116095534787124,0.8224091381100749,3.290093457943925,24.636033229491176,1.1111111111111112
3.5416666666666665,3.0,1.6950704672339996,6.857142857142857,7.0,6.033917737697964,1.1875,1.0,0.564810071321915,48,41,0.8541666666666666,186,7,99.41250000000001,1.0967857142857156,6.18269132825596,4.409523809523809,-1.320178571428574,0.7083333333333286,15.19047619047619,0.5714285714285714
4.138888888888889,4.0,2.1363621438970832,6.0,6.5,3.8297084310253524,1.25,1.0,0.7216878364870323,36,32,0.8888888888888888,161,6,94.995,1.5,6.42735559955562,4.622222222222223,1.0641666666666687,3.6033333333333317,17.11111111111111,0.6666666666666666
3.7567567567567566,3.0,2.364208403095031,7.4,7.0,3.7202150475476548,1.3243243243243243,1.0,0.7371990106478841,37,31,0.8378378378378378,150,5,87.28616216216219,2.923027027027029,6.742157984588678,5.122162162162162,-0.035675675675676644,2.2897297297297285,20.913513513513514,1.0
4.037037037037037,3.0,2.5745403254789285,6.75,6.0,4.656984002549289,1.3333333333333333,1.0,0.769800358919501,27,24,0.8888888888888888,116,4,87.18375000000003,2.7758333333333347,8.07648339933343,7.144444444444445,0.959444444444447,3.5525925925925925,17.86111111111111,0.75
4.21301775147929,4.0,2.1951147493920433,11.266666666666667,12.0,4.523518787649967,1.2662721893491125,1.0,0.6202583517812383,169,104,0.6153846153846154,734,15,88.27270611439845,3.7460118343195283,7.03164865440522,6.163471400394478,4.046646942800791,6.3453254437869795,30.793293885601578,2.2
3.8048780487804876,3.0,1.876939805616682,8.2,7.0,3.7629775444453557,1.2195121951219512,1.0,0.6443826738352637,41,34,0.8292682926829268,179,5,95.34126829268294,1.9982439024390253,7.554174236665414,6.206829268292683,0.5909756097561001,2.962926829268291,17.956097560975607,0.8
4.136054421768708,4.0,2.133756725998949,7.7368421052631575,8.0,4.290038709961017,1.3945578231292517,1.0,0.8128041921765359,147,99,0.673469387755102,666,19,81.00251342642322,3.8831507339778,8.20500826718156,7.176369495166488,1.9192373791621904,4.694149659863946,21.342284282133907,1.0526315789473684
3.9302325581395348,4.0,1.689851360426507,7.166666666666667,7.5,2.266911751455907,1.1395348837209303,1.0,0.5532733606218754,43,34,0.7906976744186046,192,6,103.15618217054264,0.6515116279069773,6.42735559955562,4.727131782945737,0.6647286821705407,3.179534883720926,14.143410852713178,0.5
3.590909090909091,3.0,1.8379606017414298,11.0,10.0,5.244044240850758,1.2045454545454546,1.0,0.5468731552507257,44,40,0.9090909090909091,170,4,93.76545454545456,2.913636363636364,5.985473137389441,5.3090909090909095,0.9831818181818193,2.6236363636363613,22.363636363636363,1.25
3.6153846153846154,3.0,1.7039228436755025,7.8,6.0,4.621688003316537,1.1538461538461537,1.0,0.5329387100211929,39,31,0.7948717948717948,157,5,101.30261538461541,1.067384615384615,5.683917801722854,4.145641025641026,-0.5015384615384626,1.6635897435897427,12.928205128205128,0.4
3.595744680851064,3.0,1.9856889523949102,9.4,7.0,3.3823069050575527,1.1914893617021276,1.0,0.5314891913530553,47,35,0.7446808510638298,184,5,96.49400000000003,2.1355744680851068,5.683917801722854,4.611063829787234,0.2059574468085117,2.1940425531914904,20.038297872340426,1.0
3.3333333333333335,3.0,1.9184774055368896,6.0,4.0,5.722761571129799,1.1875,1.0,0.564810071321915,48,34,0.7083333333333334,178,8,100.28250000000001,0.7624999999999993,5.985473137389441,4.066666666666666,-2.729999999999997,-1.1333333333333329,16.416666666666668,0.625
3.212121212121212,3.0,1.5522725424079633,4.714285714285714,1.0,4.333071682315172,1.2424242424242424,1.0,0.7397912494384064,33,27,0.8181818181818182,116,7,96.9409090909091,0.9091774891774911,6.18269132825596,4.30995670995671,-3.943766233766233,-3.1915151515151514,7.744588744588745,0.14285714285714285
3.5826771653543306,4.0,2.0174082729760676,5.521739130434782,5.0,4.799180774451002,1.2834645669291338,1.0,0.7826629064434126,127,67,0.5275590551181102,497,23,92.649332420404,1.708360150633343,6.8959733430537185,5.358301951386512,-1.7947209859637105,-0.09448818897638134,13.395754878466278,0.43478260869565216
3.4262295081967213,3.0,1.5199117359343288,7.176470588235294,7.0,4.6808155915477085,1.2622950819672132,1.0,0.7661194390523225,122,73,0.5983606557377049,445,17,92.76071841851495,2.103905496624879,7.048011613610866,5.493539054966249,-1.7042237222757954,0.2216393442622966,11.274831243972999,0.29411764705882354
3.59375,3.0,1.6929887588226922,8.0,9.5,4.183300132670378,1.25,1.0,0.6123724356957945,32,28,0.875,122,4,92.965,2.280000000000001,5.985473137389441,4.45,-0.5034375000000004,1.6312499999999979,17.375,0.75
3.673076923076923,3.5,2.072912794987117,8.666666666666666,9.0,5.587684871413404,1.1923076923076923,1.0,0.5202980484026416,52,46,0.8846153846153846,207,6,97.16910256410259,1.85923076923077,5.46131890053228,4.235897435897436,0.20352564102563875,2.382307692307691,20.205128205128204,1.0
3.3461538461538463,4.0,1.5427823938562752,6.5,6.0,4.330127018922194,1.1538461538461537,1.0,0.6007884366082041,26,24,0.9230769230769231,98,4,102.62211538461541,0.560384615384617,5.985473137389441,4.138461538461539,-2.4196153846153834,-0.6784615384615389,10.346153846153847,0.25
4.706806282722513,4.0,2.6797487104120963,15.916666666666666,17.5,6.7879591107260575,1.387434554973822,1.0,0.699026409450758,191,129,0.675392670157068,949,12,73.302619982548,6.9892277486911,10.125756701596842,10.136300174520072,8.69739092495637,10.01633507853403,41.57111692844677,4.083333333333333
3.808988764044944,4.0,1.841325880954741,5.5625,6.0,3.88858505757557,1.348314606741573,1.0,0.8224534903076449,89,54,0.6067415730337079,358,16,87.12164676966293,2.489487359550562,7.168621630094336,5.8205056179775285,-0.7084129213483124,1.275505617977526,14.55126404494382,0.5
4.078512396694215,3.5,2.148907337628612,12.1,12.0,5.117616632769595,1.2603305785123966,1.0,0.5552126148986896,242,126,0.5206611570247934,1038,20,87.92953305785127,4.00090082644628,7.168621630094336,6.492892561983472,3.829793388429753,5.735371900826443,29.042148760330576,2.05
3.721052631578947,4.0,1.8669082088811466,7.916666666666667,6.5,5.873078882115883,1.231578947368421,1.0,0.6875223491708604,190,106,0.5578947368421052,790,24,94.60800438596493,2.0301315789473726,6.816661863887846,5.271929824561404,0.05449122807017304,2.3408421052631567,15.285087719298245,0.5833333333333334
4.0,4.0,2.0,8.5,8.5,6.5,1.1764705882352942,1.0,0.5128116404165498,17,16,0.9411764705882353,71,2,98.67808823529413,1.6073529411764724,,5.752941176470589,1.6600000000000001,4.23764705882353,20.264705882352942,1.0
3.8780487804878048,4.0,1.7418118118397197,8.2,7.0,2.1354156504062622,1.2195121951219512,1.0,0.6053499339507734,41,34,0.8292682926829268,174,5,95.34126829268294,1.9982439024390253,6.742157984588678,5.231219512195122,0.9356097560975627,3.3931707317073148,15.517073170731706,0.6
3.6342857142857143,4.0,1.957541148210881,6.481481481481482,7.0,4.315092981019325,1.302857142857143,1.0,0.766992536482858,175,109,0.6228571428571429,692,27,90.03458201058203,2.3114920634920644,7.09310989459467,5.564021164021165,-1.0717735449735457,1.0027428571428594,15.624338624338623,0.5925925925925926
3.3793103448275863,3.0,1.3496817786745468,9.666666666666666,9.0,7.363574011458175,1.206896551724138,1.0,0.6090869562984721,29,26,0.896551724137931,104,3,94.91988505747128,2.421379310344829,6.42735559955562,5.245977011494253,-0.6801149425287356,1.0082758620689631,9.666666666666666,0.0
4.095238095238095,4.0,2.1691508521772143,4.666666666666667,3.0,3.8297084310253524,1.4761904761904763,1.0,0.8518354199999199,42,36,0.8571428571428571,185,9,77.21261904761904,3.6490476190476215,7.793537801064561,7.5809523809523816,0.1919047619047589,1.937142857142856,23.714285714285715,0.8888888888888888
3.518181818181818,3.5,1.5996125563956147,3.235294117647059,3.0,2.3646766167343274,1.4181818181818182,1.0,1.0034650710215731,110,68,0.6181818181818182,454,34,83.57299465240644,2.4063101604278074,6.79490614679532,6.385026737967914,-3.2417165775401067,-4.262181818181819,8.689839572192513,0.17647058823529413
3.8260869565217392,4.0,2.0568480300025866,4.6,6.0,3.1368774282716245,1.3478260869565217,1.0,0.7580693814853344,23,19,0.8260869565217391,100,5,88.13991304347826,2.1083478260869555,6.742157984588678,5.318260869565218,-1.1091304347826068,0.2626086956521725,17.643478260869564,0.6
3.9166666666666665,4.0,1.70579079087156,12.0,12.0,0.0,1.0833333333333333,1.0,0.2763853991962833,12,12,1.0,49,1,103.00500000000001,1.8733333333333313,,4.800000000000001,3.0174999999999983,4.763333333333332,20.333333333333332,1.0
3.8531468531468533,3.0,2.1933084565165837,7.15,7.5,4.962610200287748,1.3636363636363635,1.0,0.7893119473858721,143,89,0.6223776223776224,622,20,84.21411363636366,3.289409090909089,8.238735603445708,7.335524475524476,0.29332167832167855,2.716643356643356,19.73741258741259,0.9
4.148148148148148,4.0,2.003768739959108,10.8,12.0,6.675327707311455,1.3518518518518519,1.0,0.6980769194433615,54,46,0.8518518518518519,239,5,81.50633333333336,4.5738518518518525,8.841846274778883,8.023703703703704,3.5077777777777754,5.850370370370367,25.614814814814814,1.6
3.6666666666666665,4.0,1.8499249234015476,7.5,7.0,3.840572873934304,1.2,1.0,0.6531972647421808,30,26,0.8666666666666667,120,4,97.7025,1.495000000000001,7.168621630094336,5.666666666666668,-0.41000000000000014,1.8133333333333326,14.166666666666668,0.5
4.683453237410072,4.0,2.434866551889672,15.444444444444445,16.0,7.9737222746707355,1.3597122302158273,1.0,0.7097187024540158,139,89,0.6402877697841727,679,9,76.12723421262992,6.477937649880097,9.150863307647796,9.055475619504397,8.351286970423661,9.822158273381298,37.74660271782574,3.4444444444444446
4.333333333333333,4.0,2.1445358044166856,17.25,17.5,5.903741751352837,1.2608695652173914,1.0,0.5727847201556377,207,133,0.642512077294686,934,12,82.65668478260872,6.01576086956522,8.841846274778883,9.218840579710145,7.605,7.9640579710144905,34.641304347826086,3.0
3.5384615384615383,3.0,1.8023653098246124,6.5,8.0,3.278719262151,1.2307692307692308,1.0,0.696568087549032,26,23,0.8846153846153846,102,4,96.11442307692309,1.468076923076925,7.168621630094336,5.676923076923078,-1.5138461538461527,0.45230769230768786,18.03846153846154,0.75
4.123529411764705,4.0,2.134321606441537,17.0,15.0,6.572670690061994,1.1941176470588235,1.0,0.5346473144653884,170,112,0.6588235294117647,735,10,88.55764705882355,5.13058823529412,7.908726449838941,8.447058823529412,6.491823529411764,6.705176470588231,29.94117647058824,2.2
3.782608695652174,3.0,2.244927068421841,15.333333333333334,11.0,6.847546194724712,1.326086956521739,1.0,0.6932703790913901,46,40,0.8695652173913043,185,3,79.08471014492756,6.037826086956525,9.725611199111238,9.611594202898551,4.0527536231884085,4.5113043478260835,28.3768115942029,2.0
4.241379310344827,4.0,2.157781671722876,11.941176470588236,11.0,5.19581945340555,1.2660098522167487,1.0,0.585689219613866,203,126,0.6206896551724138,902,17,87.61027238481601,4.0059750796870475,7.724431198458867,6.943958272964358,4.517484787018255,6.660492610837434,29.182555780933065,2.0588235294117645
3.4054054054054053,4.0,1.3040365493853858,5.285714285714286,6.0,3.534090536243709,1.1081081081081081,1.0,0.5085104789791021,37,31,0.8378378378378378,143,7,107.72405405405406,-0.4528957528957527,5.288315135182226,3.1953667953667955,-2.7476833976833994,-1.3762162162162195,7.988416988416988,0.14285714285714285
4.010309278350515,4.0,2.0102564095612165,5.388888888888889,4.0,5.308681452623815,1.3969072164948453,1.0,0.9093958125967707,194,118,0.6082474226804123,860,36,83.18692726231387,2.995171821305842,7.492282038375204,6.485452462772051,0.1530011454753719,2.2878350515463914,18.27548682703322,0.6944444444444444
3.9423076923076925,4.0,1.9306581334877406,4.7272727272727275,4.0,3.531440836282733,1.5865384615384615,1.0,1.0341345036297902,104,64,0.6153846153846154,449,22,67.81566433566434,4.974790209790211,8.150884317080207,8.429370629370629,-0.4980944055944043,1.119230769230768,17.227272727272727,0.5909090909090909
3.840659340659341,4.0,2.1437093261820745,5.2,4.0,4.3869937640386825,1.4120879120879122,1.0,0.9020532335885219,182,106,0.5824175824175825,767,35,82.09436263736265,3.1006373626373644,7.658307877764058,6.915164835164835,-0.7404945054945031,1.0907692307692294,16.73846153846154,0.6
3.8048780487804876,3.0,2.2220569705229996,5.857142857142857,4.0,4.9114609821917385,1.3902439024390243,1.0,0.7925891126474107,41,36,0.8780487804878049,168,7,83.27536585365857,3.099163763066205,7.447530270364452,6.245296167247386,-0.5804529616724743,1.5190243902438993,20.49128919860627,0.8571428571428571
3.9,3.0,2.4062418831031933,20.0,20.0,4.0,1.325,1.0,0.7206767652699787,40,36,0.9,163,2,74.44000000000004,7.845000000000002,,12.0,6.939,5.6519999999999975,40.0,4.0
4.219251336898396,4.0,2.547947370559275,7.1923076923076925,6.5,4.795985747470569,1.4331550802139037,1.0,0.9189462650134734,187,107,0.5721925133689839,867,26,78.28988790621146,4.126229946524063,8.384062270229773,7.582805429864253,2.038827642945293,4.893689839572193,22.165569724393254,1.0769230769230769
3.8860103626943006,3.0,2.04798931847734,14.846153846153847,16.0,5.460996722861184,1.1554404145077721,1.0,0.4278927009753903,193,109,0.5647668393782384,782,13,94.01589477879634,3.834196891191713,6.67199483983844,6.974730968513352,4.296185731367078,5.055958549222797,26.245117576723793,1.6923076923076923
3.7142857142857144,3.5,1.749635530559413,10.5,8.5,9.233092656309694,1.1904761904761905,1.0,0.5870870479018073,42,34,0.8095238095238095,176,4,95.4632142857143,2.55261904761905,7.168621630094336,6.104761904761905,1.3142857142857167,3.2209523809523795,15.261904761904763,0.5
3.735294117647059,3.0,1.9297793767440294,6.8,8.0,3.655133376499413,1.2941176470588236,1.0,0.7487012977269327,34,26,0.7647058823529411,136,5,90.45064705882355,2.332588235294118,8.238735603445708,7.425882352941176,-0.4367647058823536,1.8105882352941158,15.623529411764707,0.6
3.5838926174496644,4.0,1.6141183773565042,5.96,4.0,5.188294517469107,1.3020134228187918,1.0,0.8002071710490674,149,89,0.5973154362416108,568,25,90.63526442953024,2.0981583892617444,7.087006719466743,5.605476510067113,-1.5698657718120792,0.3068456375838906,12.671409395973154,0.4
3.4634146341463414,3.0,1.8623033335435195,6.833333333333333,7.5,3.1841621957571333,1.2926829268292683,1.0,0.7405964122287305,41,35,0.8536585365853658,151,6,90.53819105691058,2.328658536585369,7.168621630094336,5.660162601626016,-1.7006504065040637,0.23317073170731462,14.150406504065039,0.5
3.6785714285714284,3.0,1.7939097649820515,6.222222222222222,4.0,4.262961354055751,1.25,1.0,0.7849021777084254,56,51,0.9107142857142857,224,9,94.76944444444445,1.586666666666666,6.937597516519254,5.346031746031746,-0.9928174603174611,1.072857142857142,15.150793650793652,0.5555555555555556
3.7419354838709675,4.0,1.6257552475295682,8.857142857142858,9.0,4.940461847368738,1.1612903225806452,1.0,0.5141089500164266,62,48,0.7741935483870968,256,7,99.59983870967741,1.5675115207373302,6.18269132825596,4.833179723502305,0.6230875576036894,2.8606451612903214,15.308755760368664,0.5714285714285714
3.8366336633663365,4.0,1.959501996354753,7.481481481481482,7.0,6.008453121754695,1.301980198019802,1.0,0.7331581216156922,202,113,0.5594059405940595,843,27,89.09377154382105,2.6911441144114434,7.09310989459467,5.566850018335167,0.3812852951961858,2.802970297029699,18.372570590392375,0.8148148148148148
3.6595744680851063,3.0,1.759794423978912,11.75,12.5,4.589389937671455,1.1170212765957446,1.0,0.3375879075026049,188,102,0.5425531914893617,746,16,100.40875000000001,2.173351063829788,4.557286568694721,4.912765957446808,1.6815957446808518,3.199148936170211,18.664893617021278,0.8125
3.956896551724138,4.0,2.001689981591031,5.2727272727272725,4.0,6.770133731603952,1.4224137931034482,1.0,0.9298763550450239,116,84,0.7241379310344828,506,22,81.14697492163013,3.2508463949843254,7.686295010490155,6.936677115987461,-0.1566536050156735,1.8527586206896522,16.479623824451412,0.5909090909090909
3.2222222222222223,3.0,1.4989708403591155,9.0,5.0,5.656854249492381,1.1481481481481481,1.0,0.5902732389077491,27,24,0.8888888888888888,95,3,100.56666666666669,1.468148148148149,6.42735559955562,5.0814814814814815,-1.7533333333333303,-0.14222222222222314,12.703703703703702,0.3333333333333333
3.8461538461538463,4.0,2.014738592878276,7.041666666666667,6.5,4.886027413849505,1.3431952662721893,1.0,0.7848215210219764,169,104,0.6153846153846154,718,24,86.05338880670614,3.0059541420118343,7.3335674157376936,5.893589743589744,0.20621794871794918,2.611834319526629,19.467702169625248,0.875
3.869565217391304,4.0,2.15294233098086,5.75,7.0,2.8613807855648994,1.4782608695652173,1.0,0.9264032935940225,23,22,0.9565217391304348,96,4,75.93788043478263,4.095978260869565,8.07648339933343,7.517391304347825,-0.32934782608695556,1.805217391304346,23.141304347826086,1.0
3.6037735849056602,3.0,1.8154434214981012,6.625,4.0,5.829611908180509,1.2075471698113207,1.0,0.5942647452084386,53,43,0.8113207547169812,208,8,97.95213443396227,1.2428066037735839,6.6274283507984215,4.914150943396227,-1.1437264150943385,0.9222641509433984,16.058962264150942,0.625
3.6341463414634148,3.0,1.7356533536250922,8.2,9.0,3.3105890714493698,1.1951219512195121,1.0,0.6332075602803497,41,27,0.6585365853658537,167,5,97.40468292682928,1.7104390243902436,7.554174236665414,6.206829268292683,-0.21317073170731504,1.9590243902439042,15.517073170731706,0.6
3.6346153846153846,4.0,1.8452521836599394,5.2,4.5,3.487119154832539,1.3076923076923077,1.0,0.760527689741738,104,70,0.6730769230769231,425,20,90.9262307692308,1.8687692307692316,6.508806274219699,4.772307692307693,-1.710961538461536,-0.12076923076923407,11.930769230769231,0.35
4.2,4.0,2.2271057451320093,6.0,3.0,6.387487769068525,1.3666666666666667,1.0,0.7951240294584375,30,27,0.9,135,5,85.12500000000001,2.8766666666666687,8.238735603445708,7.733333333333334,1.3520000000000003,3.9626666666666637,26.0,1.2
3.9473684210526314,4.0,1.700578360147738,6.333333333333333,6.5,4.818944098266987,1.2894736842105263,1.0,0.7221275123164338,38,33,0.868421052631579,161,6,91.31719298245615,2.09578947368421,6.42735559955562,4.63859649122807,0.32877192982456194,2.7368421052631575,16.859649122807017,0.6666666666666666
3.5681818181818183,3.0,2.049364949006125,7.333333333333333,7.5,5.557777333511023,1.2272727272727273,1.0,0.597861201725723,44,37,0.8409090909090909,175,6,95.56439393939395,1.7518181818181837,6.42735559955562,4.751515151515152,-0.957196969696966,1.1445454545454545,14.15151515151515,0.5
4.577946768060836,4.0,2.4104904532694675,16.4375,16.0,4.485654216499529,1.361216730038023,1.0,0.726166062789168,263,173,0.6577946768060836,1256,16,74.99200213878326,6.882982414448669,8.841846274778883,9.008460076045628,8.350879277566538,9.317566539923948,36.969819391634985,3.375
3.413793103448276,3.0,1.9211570037495338,4.833333333333333,4.0,3.131382371342656,1.2758620689655173,1.0,0.7832977028690031,29,26,0.896551724137931,117,6,93.99123563218392,1.350172413793107,6.42735559955562,4.691954022988506,-2.934367816091953,-1.8510344827586245,8.281609195402298,0.16666666666666666
4.16,3.0,2.5718475849085616,4.166666666666667,4.5,1.863389981249825,1.52,1.0,0.9431860898041277,25,24,0.96,122,6,74.01383333333337,3.971,7.793537801064561,8.066666666666668,0.24693333333333456,1.556799999999999,20.166666666666668,0.6666666666666666
4.363636363636363,4.0,2.6264180218206605,8.25,7.5,5.717298313014636,1.4848484848484849,1.0,0.8917538769431613,33,29,0.8787878787878788,151,4,72.8430681818182,5.1487121212121245,9.516144504307135,9.360606060606061,3.2477272727272712,6.2703030303030225,29.46212121212121,1.75
4.115384615384615,3.0,3.0800464916186807,13.0,13.0,1.0,1.5384615384615385,1.0,1.0088366960464616,26,23,0.8846153846153846,115,2,63.486153846153854,7.633846153846157,,9.815384615384616,4.453461538461536,6.1215384615384565,32.23076923076923,2.5
3.6315789473684212,3.0,2.169417246897363,7.6,8.0,3.9293765408777004,1.3421052631578947,1.0,0.6987325288079871,38,33,0.868421052631579,154,5,85.57889473684213,3.2108421052631577,7.554174236665414,6.197894736842105,-0.5252631578947344,1.6589473684210532,20.757894736842104,1.0
